year,month,day,name,title,query,share_text,url,alternate_url,high_res_url,high_res_width,high_res_height
2012,10,21,jonas-maciulis-maironis-150th-birthday,Jonas Maciulis-Maironis' 150th Birthday,Jonas Maciulis-Maironis' 150th Birthday,Jonas Maciulis-Maironis' 150th Birthday #GoogleDoodle,//www.google.com/logos/2012/Jonas_Maciulis_Maironis-12-hp.jpg,,https://lh3.googleusercontent.com/I3FcIxyNFi7iZIJYvNbo4jT-jmUkZQlkAn6O8Lev9Q5MMjdMwQy5_X-Sb83P73SR93G_P2_T1M7jdF0t2a6QEmL8MmVKSfsBKkZ2LBc=s660,0.0,0.0
2012,10,22,abu-simbel,Abu Simbel,Abu Simbel Solar phenomena,Abu Simbel #GoogleDoodle,//www.google.com/logos/2012/abu-simbel-12-hp.jpg,,https://lh3.googleusercontent.com/QxsVCtERnAgjoYKvsVu_dlb-_kxM_V2Hhg7fVvBO5D4P0qi8QPW9QVzRbcv8_We2LU-WYc1oosUKjjqDz-3Mih9sH7OSDwGq2bgrzHXf=s660,0.0,0.0
2012,10,26,austria-national-day-2012,Austria National Day 2012,Austria National Day 2012,Austria National Day 2012 #GoogleDoodle,//www.google.com/logos/2012/austria12-hp.jpg,,https://lh3.googleusercontent.com/OfMJ8hsQ_btp590cClkxRTZQ6kK4mr6OtFMTiBDg4bvfKwTRxgi4DFtXtop189m_dqkSpqPl2sCjAkX6nWqH5qp1AB1gyl4QjymV0DsS=s660,0.0,0.0
2012,10,27,sugarloaf-cable-cars-100th-anniversary,Sugarloaf Cable Car's 100th Anniversary,Sugarloaf Cable Car's 100th Anniversary,Sugarloaf Cable Car's 100th Anniversary #GoogleDoodle,//www.google.com/logos/2012/Sugarloaf-12-hp.jpg,,//www.google.com/logos/2012/Sugarloaf-12-hp.jpg,553.0,190.0
2012,10,29,bob-ross-70th-birthday,Bob Ross' 70th Birthday,Bob Ross,Bob Ross' 70th Birthday #GoogleDoodle,//www.google.com/logos/2012/bob_ross12-hp.jpg,,https://lh3.googleusercontent.com/jcNpFpq6451L4vVyOe8IsTR1BbHq1hfqefi-PqANRf8W61DiCQYVzHSRG6pzriHrXmZk8UTrAJVk92lqraNMGHUJD7Bs6tDszCYwLAo=s660,0.0,0.0
2012,10,29,republic-day-turkey-2012,Republic Day Turkey 2012,Republic Day Turkey 2012,Republic Day Turkey 2012 #GoogleDoodle,//www.google.com/logos/2012/Turkey_NationalDay-2012-hp.jpg,,https://lh3.googleusercontent.com/y2bZvGsz1wvjTcqKXYj3ccM058_CfFK9hI7k7m5T-l_nzSSrRLJqPA3rGVKNbGQAXLCH-n5ccOBqs0lsOVuno-O_ATKpOWOllyEtF6Bx=s660,0.0,0.0
2012,10,31,halloween-2012,Halloween 2012,Happy Halloween!,Halloween 2012 #GoogleDoodle,//www.google.com/logos/2012/halloween-2012-hp.jpg,,https://lh3.googleusercontent.com/hBCBRkmZ72Foztp1wlyr2KTCKLNzziYx-aw4Wo-UQt_9HzO3X6uEjQewwNvyanYSkBVwGDlAqrKBkERy4bC0UT_-xd8GG20-gY_PBA1d=s660,0.0,0.0
2012,11,1,ls-lowrys-125th-birthday,L.S. Lowry's 125th Birthday,L.S. Lowry,L.S. Lowry's 125th Birthday #GoogleDoodle,//www.google.com/logos/2012/ls-lowry-2012-hp.jpg,,https://lh3.googleusercontent.com/RelgkUizVvelzH_87PbslTmGDKtVkGH8n0EdajiPZaNRJkkXedlaxEM8D35HjgCOP9yzBXFxnwPnPBjyfPYMgYKyikKsGyLpPosNce02mQ=s660,0.0,0.0
2012,11,2,day-of-the-dead-2012,Day of the Dead 2012,Day of the Dead 2012,Day of the Dead 2012 #GoogleDoodle,//www.google.com/logos/2012/Day-Of-The-Dead-12-hp.jpg,,https://lh3.googleusercontent.com/mDDButyxCpAXBQ2ckMMXSq-vJ52m3v38y7b6DGTa3U7bJkdrU4UG0IaIEv2r3S3wnhN6-XulQqyAKTRkbVCD-nGdqreRAO54s_kaXG7P=s660,0.0,0.0
2012,11,2,odysseas-elitis-101st-birthday,Odysseas Elitis' 101st Birthday,Odysseas Elitis' 101st Birthday,Odysseas Elitis' 101st Birthday #GoogleDoodle,//www.google.com/logos/2012/Odysseas_Elytis-2012-hp.jpg,,https://lh3.googleusercontent.com/xbNmtMvmXlEO11rETuVmaWbpX6Kwjmc0R7juMBVFnRiyK66abTEPUG3heSW8TXZvZGxAUDy7kbcDfOmRbqOPQisASPf5RspA4gX1l5tD=s660,0.0,0.0
2012,11,3,panama-independence-day-2012,Panama Independence Day 2012,Panama Independence Day 2012,Panama Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/panama-12-hp.jpg,,//www.google.com/logos/2012/panama-12-hp.jpg,380.0,132.0
2012,11,3,samuil-marshaks-125th-birthday,Samuil Marshak's 125th Birthday,Samuil Marshak's 125th Birthday,Samuil Marshak's 125th Birthday #GoogleDoodle,//www.google.com/logos/2012/marshak12-hp.jpg,,https://lh3.googleusercontent.com/YpeC3RQiHLCIP30qei1yWBFax32FGCYAkXuNWn5L7cqixrSdDOlJJ21OtTuUx-0ABlaVh4VdIupWvsa8T60BW8_av0QcGijx3O28bvVj=s660,0.0,0.0
2012,11,6,election-day-us,Election Day U.S.,Election Results,Election Day U.S. #GoogleDoodle,//www.google.com/logos/2012/election12-hp.jpg,,https://lh3.googleusercontent.com/9US_ZSZuynUB6j-zKvOVCqJVVv9xOmK2R-bscPrSsUlqiY19qd7A054VXE75AxRzHLW39acFAUOWNszhtRUbsaLhAi927yxzJG2e_7LO=s660,0.0,0.0
2012,11,8,bram-stokers-165th-birthday,Bram Stoker's 165th Birthday,Bram Stoker books,Bram Stoker's 165th Birthday #GoogleDoodle,//www.google.com/logos/2012/bram-stoker-2012-hp.jpg,,https://lh3.googleusercontent.com/cYbWoiySKLth8ctZsGsiTvIYLcpdkJKaqy2wNRZiBvcsu3eFWoEh2W8fjwMnoqZmLE80PBCJjYZvVEi4hnz2gWPaA2aSK49sT27je3kW=s660,0.0,0.0
2012,11,9,paul-abadies-200th-birthday,Paul Abadie's 200th Birthday,Paul Abadie's 200th Birthday,Paul Abadie's 200th Birthday #GoogleDoodle,//www.google.com/logos/2012/Abadis-2012-Homepage.jpg,,https://lh3.googleusercontent.com/HYWl5UzhzI4OiA9uloDfPe5iTzFYZnDxN9jX3L70RZm6YsDw146QI9BaBJCrlgzBsHo--dPfdAnbtRQWHAWxB_i_WayXzYgFprb-iLl0=s660,0.0,0.0
2012,11,9,feng-zikais-114th-birthday,Feng Zikai's 114th Birthday,Feng Zikai's 114th Birthday,Feng Zikai's 114th Birthday #GoogleDoodle,//www.google.com/logos/2012/feng_zikai-2012-hp.jpg,,https://lh3.googleusercontent.com/GjSjkTmQYlCAUaGt7sub6APGlRbB0brk_xqXEI4L7owXqMBT8WJeDvNAuMK2GHBPZyG66caov8aj2rMEXeMwmOr7jH4CzD5pygQv5XCc=s660,0.0,0.0
2012,11,10,hachikos-89th-birthday,Hachiko's 89th Birthday,Hachiko's 89th Birthday,Hachiko's 89th Birthday #GoogleDoodle,//www.google.com/logos/2012/hachiko12-hp.jpg,,https://lh3.googleusercontent.com/JvGw8tc_mNV43YjDTA9NaQ6NiwjO--sKaz21tQBiTV0mw_QGBQ-5eZysjQknHeiuup1pR02pAc3O7pWQKRBavY-zrSAudqWrYKrmhUDo=s660,0.0,0.0
2012,11,11,veterans-day-2012,Veterans Day 2012,Veterans Day,Veterans Day 2012 #GoogleDoodle,//www.google.com/logos/2012/vets_day-12-hp.jpg,,https://lh3.googleusercontent.com/M0EK2Oqd-uya8uJRKx6qz6gIE85vwL84i-z0HqT2SxExPkxPX_fKl3QIHpAZDOxw4oLSiiZ4W_s6gzOqz82OQxFQBB7pCKdHyVV9aIMcuQ=s660,0.0,0.0
2012,11,11,roberto-mattas-101st-birthday,Roberto Matta's 101st Birthday,Roberto Matta's 101st Birthday,Roberto Matta's 101st Birthday #GoogleDoodle,//www.google.com/logos/2012/roberto-matta-2012-hp.jpg,,https://lh3.googleusercontent.com/0x0aDoSUOPci3kddkwKyxFvRCKGTpPQ5irCof1TJXhrdIFnERw5hS2po0VovpRi10NYfjyNqPZ8ikyLIiq2k7EO5RjN8PsmGlCRxNiw=s660,0.0,0.0
2012,11,11,poland-independence-day-2012,Poland Independence Day 2012,Poland Independence Day 2012,Poland Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/poland12_hp.jpg,,https://lh3.googleusercontent.com/8OkEq9wbebH_m12INm2rAY2swSiZzQBtcwW016MeBgIndWVBU8ZaBR1na2gTU8kdIlXv4rU6ZegEfCYe3gbWmPcEucLY8O9yDy5iJ8s=s660,0.0,0.0
2012,11,12,auguste-rodins-172nd-birthday,Auguste Rodin's 172nd Birthday,Auguste Rodin,Auguste Rodin's 172nd Birthday #GoogleDoodle,//www.google.com/logos/2012/Rodin-2012-homepage.png,,https://lh3.googleusercontent.com/Hf2aHiaoE_fD3oNLnxToWXY1DymB_kdHIPl5j4TpGjElvqWpcHf5Ocri4T2TNNWDaDojMeLrd1b3Cb3n-nsqE4ocZ_p474jiZsF9akcyUA=s660,0.0,0.0
2012,11,13,anniversary-of-the-1st-use-of-the-canadarm-in-space,Anniversary of the 1st use of the Canadarm in space,Canadarm,Anniversary of the 1st use of the Canadarm in space #GoogleDoodle,//www.google.com/logos/2012/canadarm12-hp.jpg,,https://lh3.googleusercontent.com/yCNNGSi-OP9MMh3NMGjgQXWRnEKverULmKUk1skhM6akFzPP1uARkcqGB4bJzkx9H06l-63WEk39FtKmF0Ua4KkSapIarlXMQ5Cm1PM=s660,0.0,0.0
2012,11,14,amadeu-de-souza-cardosos-125th-birthday,Amadeu de Souza-Cardoso's 125th Birthday,Amadeu de Souza-Cardoso's 125th Birthday,Amadeu de Souza-Cardoso's 125th Birthday #GoogleDoodle,//www.google.com/logos/2012/Souza-Cardosa-2012-homepage.jpg,,https://lh3.googleusercontent.com/JlfzI3UKdkE2N4CBGaE8pnwRUPHJ-L3yJZnIFi98b8mNJKIgYx0ubKisJcjwbUdfLzlML7iIyJEjvGO20wczsdNUP7KkVyP86l8FC5LJaw=s660,0.0,0.0
2012,11,14,doodle-4-google-2012-india-winner,Doodle 4 Google 2012 - India Winner,Doodle 4 Google,Doodle 4 Google 2012 - India Winner #GoogleDoodle,//www.google.com/logos/2012/india_d4g12-hp.jpg,,//www.google.com/logos/2012/india_d4g12-hp.jpg,420.0,200.0
2012,11,17,sierra-leone-elections-2012,Sierra Leone Elections 2012,"Sierra Leonean general election, 2012",Sierra Leone Elections 2012 #GoogleDoodle,//www.google.com/logos/2012/sierraleone_elections12-hp.jpg,,//www.google.com/logos/2012/sierraleone_elections12-hp.jpg,510.0,163.0
2012,11,18,morocco-national-day-2012,Morocco National Day 2012,Morocco National Day 2012,Morocco National Day 2012 #GoogleDoodle,//www.google.com/logos/2012/morocco12-hp.jpg,,https://lh3.googleusercontent.com/Y42EnHaiCcCcpoWQdR845nZQkFQ-Dw3LSJhUIIoT4QtRvYOEUDwp8kmGVnnomFB07q_SVJ5xpYqkGkFNNpDA-WtQp8ffD02JBNmrhXU=s660,0.0,0.0
2012,11,18,latvia-independence-day-2012,Latvia Independence Day 2012,Latvia Independence Day 2012,Latvia Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/latvia-2012-hp.jpg,,https://lh3.googleusercontent.com/QGlrYiiOU-O5fefDP4EfNT7JTanmJ4o5armKBJexdLfEl4JiD9_bEGw2OwqaN0KNjrqGO8uUSMy-UJ-b5n3WC4yN3OF7RhTeYtro8xhnCw=s660,0.0,0.0
2012,11,20,otto-von-guerickes-410th-birthday,Otto von Guericke's 410th Birthday,Otto von Guericke's 410th Birthday,Otto von Guericke's 410th Birthday #GoogleDoodle,//www.google.com/logos/2012/otto-von-guericke-2012-hp.jpg,,https://lh3.googleusercontent.com/ZCeGqwrPHT0IW9O1IudXPalTF15b9k7AwrpSgrmoUr-5KGIwi-yJCsAUbqEkcDfmY-zMeqgTTQmj3Gy-s5d9H8urZcrWfjQVBs1Vl4Hmeg=s660,0.0,0.0
2012,11,22,thanksgiving-2012,Thanksgiving 2012,Thanksgiving Day,Thanksgiving 2012 #GoogleDoodle,//www.google.com/logos/2012/thanksgiving12-hp.jpg,,https://lh3.googleusercontent.com/kuY0TTn_bAkauSNmMP8K_f9WkFw9Pt1O2Ixia-aP30ZX9tIN13Ga9PfhAxSj_o9caX7ziXSxI0ApdWbOgCH-cZzj2A6vOcG-tbie6seIMw=s660,0.0,0.0
2012,11,22,lebanon-national-day-2012,Lebanon National Day 2012,Lebanon Independence Day,Lebanon National Day 2012 #GoogleDoodle,//www.google.com/logos/2012/lebanon_national_day_2012-963006-.jpg,,https://lh3.googleusercontent.com/LbPewzNV5SYVt_3w5Lh-idVMDkAwnUa7j4UE7tA1QzHJDRi3KJyAbBbgwYKaDTB4Buo0OwN1Du8g50_mBZJJ6KV_pYolC-3blM01fnZQ=s660,0.0,0.0
2012,11,26,ernie-coombs-mr-dressup-85th-birthday,Ernie Coombs' (Mr Dressup) 85th Birthday,Mr. Dressup Ernie Coombs,Ernie Coombs' (Mr Dressup) 85th Birthday #GoogleDoodle,//www.google.com/logos/2012/ernie_coombes_mr_dressup_85th_birthday-960008-hp.png,,https://lh3.googleusercontent.com/izxeMzRmBoIenKj1MPn8p5dwe6odMM_2V3MAQgZjtD7AXSgdIZuThnmMkm-iNsjr3lrbxjDMTXAEvey-V4UD93eMDTj20DbNwQis_svx=s660,0.0,0.0
2012,11,28,albania-independence-day-2012,Albania Independence Day 2012,Albania Independence Day 2012,Albania Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/albania_independence_day_2012-980005-hp.jpg,,https://lh3.googleusercontent.com/xPsLkVrcjGlM3bW0CwLz-hppJH7oYUFHuKkRteBEPbFLkVdAQdNSBu6uYJ22GVZB_R3PemehINGiU_m11byUl9qBrKrGovGzFysq_kqx=s660,0.0,0.0
2012,11,30,st-andrews-day-2012,St Andrew's Day 2012,St. Andrew's Day,St Andrew's Day 2012 #GoogleDoodle,//www.google.com/logos/2012/st_andrews_day_2012-965006-hp.jpg,,https://lh3.googleusercontent.com/k4eQEPWg9f2msqlJ5x-WqYaUsmGfysocoqSk83HfO6dxb8glONbYTw5LjzYlUzKbC8T_nCygMUpIHcDY8X9djpWWdhioTn-a2htZZS71=s660,0.0,0.0
2012,12,1,doodle-4-google-2012-romania-winner,Doodle 4 Google 2012 - Romania Winner,Doodle 4 Google 2012 - Romania Winner,Doodle 4 Google 2012 - Romania Winner #GoogleDoodle,//www.google.com/logos/2012/doodle_4_google_2012_-_romania_winner-979005-hp.jpg,,//www.google.com/logos/2012/doodle_4_google_2012_-_romania_winner-979005-hp.jpg,284.0,200.0
2012,12,2,united-arab-emirates-national-day-2012,United Arab Emirates National Day 2012,United Arab Emirates National Day,United Arab Emirates National Day 2012 #GoogleDoodle,//www.google.com/logos/2012/united_arab_emirates_national_day_2012-983005-hp.jpg,,https://lh3.googleusercontent.com/5TJIe81bUj0VMUN803Fdi6-au4r5xWoZPLUZcPAKyszi5k1BW65ACelbDC7MluqsmDehC3OZnXDP0COGZvaPxsaslHaWmEfsvQ7Ddpwd=s660,0.0,0.0
2012,12,3,hryhorii-skovorodas-290-birthday,Hryhorii Skovoroda's 290 Birthday,Hryhorii Skovoroda's 290 Birthday,Hryhorii Skovoroda's 290 Birthday #GoogleDoodle,//www.google.com/logos/2012/hryhorii_skovorodas_290_birthday-985005-hp.jpg,,https://lh3.googleusercontent.com/qqUSmDQw5h6hljUzYut7dmH35Q9Eto8u78AZ8YcxSkKl8uO3A0qpYMtTs1X1V6L3oLV2nVDo0tKkFyYSlw6OSm6d78myzLezDJNux7s=s660,0.0,0.0
2012,12,3,doodle-4-google-2012-japan-winner,Doodle 4 Google 2012 - Japan Winner,Doodle 4 Google 2012 - Japan Winner,Doodle 4 Google 2012 - Japan Winner #GoogleDoodle,//www.google.com/logos/2012/doodle_4_google_2012_-_japan_winner-984005.3-hp.jpg,,https://lh3.googleusercontent.com/yy7vcn_qR0XhSaZWgenNDBB9DU8sYzekhf90D0fwe0NlhjpzKDCASZ6xvCmvIQsqCx7xPffEsd6oIQeiZWc6_FovISoQ_lnApyDfOfNc=s660,0.0,0.0
2012,12,6,finland-independence-day-2012,Finland Independence Day 2012,Finland Independence Day 2012,Finland Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/finland_independence_day_2012-987005-hp.jpg,,https://lh3.googleusercontent.com/DMvAxtqLKkzcOqUZz1sRXgaiBplQQm4u0jt41pENwbqmR-o5m6KUOfz46JGBVpPGUKOCIvrvFXi4BQFBUVTp38yF-FvWm7AAehTXRlsF=s660,0.0,0.0
2012,12,7,dia-de-las-velitas,Día de las Velitas,Día de las Velitas,Día de las Velitas #GoogleDoodle,//www.google.com/logos/2012/da_de_las_velitas-988005-hp.jpg,,https://lh3.googleusercontent.com/d5v9SdxvX-wV6hrfpRjrD9aB9Jl59cEX3FWYnnruIB5BLPC6nhVYUcRGr_BaXdk8Mg5fU0B_u4XZswNOekPJt7CaFOPcmQOpt6nKHmZL=s660,0.0,0.0
2012,12,7,ghana-elections-2012,Ghana Elections 2012,"Ghanaian general election, 2012",Ghana Elections 2012 #GoogleDoodle,//www.google.com/logos/2012/ghana_elections_2012-989005-hp.jpg,,https://lh3.googleusercontent.com/kiqABagmeEr2IM486Dxxy56RRw0wUvxXyyP21mp5d0f_YV0w1BhR1hIXiWYt8Pz-QAqm26JeC8m-M2zpTpMyQ0AmTQiwhgDzJgn4tMaq=s660,0.0,0.0
2012,12,8,bjrnstjerne-bjrnson-s-180th-birthday,Bjørnstjerne Bjørnson´s 180th Birthday,Bjørnstjerne Bjørnson´s 180th Birthday,Bjørnstjerne Bjørnson´s 180th Birthday #GoogleDoodle,//www.google.com/logos/2012/bjrnstjerne_bjrnsons_180th_birthday-990005-hp.jpg,,https://lh3.googleusercontent.com/QFw0xSX8pYzS6OMQtW2zaAO_ThLrtZUDstu5cw69rxaSttFrG9E6DTL8h8wWikYKyVTkFOHqV-OX9fAV4Ag3nyBfOvce0fpjJKYHVNX7-g=s660,0.0,0.0
2012,12,10,doodle-4-google-2012-russia-winner,Doodle 4 Google 2012 - Russia Winner,Doodle 4 Google 2012 - Russia Winner,Doodle 4 Google 2012 - Russia Winner #GoogleDoodle,//www.google.com/logos/2012/doodle_4_google_2012_-_russia_winner-983006-hp.jpg,,https://lh3.googleusercontent.com/Wh9JvhbVfMgBGITvej9A1TOPddWqY-7YO4Wfj_I6toUEU5m4ECZ410QkHFy3k8n7x0AEQ2T0NQQxgF42OFDof4n82FaBYr_R5OWAQ7M=s660,0.0,0.0
2012,12,10,ada-lovelaces-197th-birthday,Ada Lovelace's 197th Birthday,Ada Lovelace,Ada Lovelace's 197th Birthday #GoogleDoodle,//www.google.com/logos/2012/ada_lovelaces_197th_birthday-991005-hp.jpg,,https://lh3.googleusercontent.com/iXmJ9aWblkGDpg-_jpcqaY10KmA8HthjZ7F15U7mJ9PQK6vZEStMlathz1FfQQWV5XeeF-A1tZ0UpDjx3q6vEm2BWZn5k1btVSuBk9ad=s660,0.0,0.0
2012,12,12,50th-anniversary-of-bonne-nuit-les-petits,50th Anniversary of Bonne Nuit les Petits,50th Anniversary of Bonne Nuit les Petits,50th Anniversary of Bonne Nuit les Petits #GoogleDoodle,//www.google.com/logos/2012/50th_anniversary_of_bonne_nuit_les_petits-979007-hp.jpg,,https://lh3.googleusercontent.com/9y0ubo6l1h-V3LAHrGKYtyF0YPYMt5dp9v9Z7VlTBj4YQj3NkenWKKbXEYJSOvQTXtBbfno0NItSNgDAUkLdtKQJdHl4D1arGQO0ULu9=s660,0.0,0.0
2012,12,12,kenya-independence-day-2012,Kenya Independence Day 2012,Jamhuri Day,Kenya Independence Day 2012 #GoogleDoodle,//www.google.com/logos/2012/kenya_independence_day_2012-1001005.1-hp.png,,https://lh3.googleusercontent.com/lWBSLDavPIR6fOuDch6IwqkDMdz2k-tXXyrVPAk7gF17qRYAaCaiOQR8N5i1tUJsuyuKfCqs1CpL0RY6F-0XbL54Gvd7WviPUI_NrVcw=s660,0.0,0.0
2012,12,13,luiz-gonzagas-100th-birthday-br,Luiz Gonzaga's 100th Birthday (br),Luiz Gonzaga's 100th Birthday (br),Luiz Gonzaga's 100th Birthday (br) #GoogleDoodle,//www.google.com/logos/2012/luiz_gonzagas_100th_birthday_br-992005-hp.jpg,,https://lh3.googleusercontent.com/dWaB3p9CljzykS2Db6fKqxfJedTHCrB5CIdOABrJM9RNfMmdLQQ3f39GsMGb2pFEYMEz40LKjPp20xxB27CoR72GY5_BsNvRPR_d1RDG=s660,0.0,0.0
2012,12,14,xul-solars-125th-birthday,Xul Solar's 125th Birthday,Xul Solar's 125th Birthday,Xul Solar's 125th Birthday #GoogleDoodle,//www.google.com/logos/2012/xul_solars_125th_birthday-983007-hp.jpg,,https://lh3.googleusercontent.com/0Ks1C9Rr50Tyydy6fqoh6OzNY0EGxqFBKdTy0kUDDokGvsetEBCfbdeaiww59G3aVulLPyQOMp63T9PHb9NLOJqc2y7nON70MYHFC5pMIQ=s660,0.0,0.0
2012,12,16,zoltan-kodalys-130th-birthday,Zoltán Kodály's 130th Birthday,Zoltán Kodály's 130th Birthday,Zoltán Kodály's 130th Birthday #GoogleDoodle,//www.google.com/logos/2012/zoltn_kodlys_130th_birthday-987006-hp.jpg,,https://lh3.googleusercontent.com/19hRglhMyW0mjXQmrx_fE0n9SZs1uW_NYlCJQlhE7xtm8RUTKUCWnqC6hYJ0jXVG90tMP2LosMxi2nyaX-IYV00YnZ-L7omFcsD5jmTw=s660,0.0,0.0
2012,12,16,japan-elections-2012,Japan Elections 2012,Japan Elections 2012,Japan Elections 2012 #GoogleDoodle,//www.google.com/logos/2012/japan_elections_2012-1006005.2-hp.jpg,,https://lh3.googleusercontent.com/-q-q41jwHZchbYkHRuEu15nVgzj3ekXj44sgvbTteB2f3bG_Ty62oPfvdJURty5F-YD4ARJgrrLMHuReKAFGNQ30TvW102sw4SrijquWxw=s660,0.0,0.0
2012,12,18,120th-anniversary-of-the-nutcracker-ballet,120th Anniversary of the Nutcracker Ballet,Nutcracker Ballet,120th Anniversary of the Nutcracker Ballet #GoogleDoodle,//www.google.com/logos/2012/120th_anniversary_of_the_nutcracker_ballet-992006-hp.jpg,,https://lh3.googleusercontent.com/R4CQFi9W1RDMszGi5nr2bLOYnZ0o1CpxmZ2tx8CPjQD79tBxR2N20d_Eb-9zlsExgIVUJdW9WFxvmO7KyGfee39gWpWf02UXwibfZO4=s660,0.0,0.0
2012,12,19,s-korea-election-day-2012,S. Korea Election Day 2012,S. Korea Election Day 2012,S. Korea Election Day 2012 #GoogleDoodle,//www.google.com/logos/2012/s_korea_election_day_2012-1003005.1-hp.jpg,,https://lh3.googleusercontent.com/aPwKJ2T_Y1UCssDQilrrgmjXidBagk7mQaHb7SUs8Yb5Kt2Nx08M77mj3r7g936mbwlOS68vChWWevNd_TPyQuuZLW92VbVTSOnh10xl7Q=s660,0.0,0.0
2012,12,20,200th-anniversary-of-grimms-fairy-tales,200th Anniversary of Grimm's Fairy Tales,Brothers Grimm,200th Anniversary of Grimm's Fairy Tales #GoogleDoodle,//www.google.com/logos/2012/200th_anniversary_of_grimms_fairy_tales-986006-hp.jpg,,https://lh3.googleusercontent.com/b0Vgpk0RWa0b612ihmd_aLnCSlcW68wwWfFOM_miGpk24OYQI_IRbuHxd2aK_ESsFf_gjM2w74X4ryL6pcdUwNdltwaCCurou-yejDqx=s660,0.0,0.0
2012,12,21,end-of-the-mayan-calendar,End of the Mayan Calendar,End of the 13th Baktun,End of the Mayan Calendar #GoogleDoodle,//www.google.com/logos/2012/end_of_the_mayan_calendar-993005-hp.jpg,,https://lh3.googleusercontent.com/9jYkbApeI5FTLh7tJwpiEmjtgQT8iBVDBY03wf0x_hKyGKiQAkbg2Uld1_gcs9i8xjrp8wFsX_4fDQbyhK7_QXVJhfO11sZ0cbSbjnuZ=s660,0.0,0.0
2012,12,22,herman-potocniks-120th-birthday,Herman Potočnik's 120th Birthday,Herman Potočnik's 120th Birthday,Herman Potočnik's 120th Birthday #GoogleDoodle,//www.google.com/logos/2012/herman_potoniks_120th_birthday-990006-hp.jpg,,https://lh3.googleusercontent.com/jkD1uP0QYFdpGYeUZLQVcjyp--cjYSC3ITPcfDM233DBOEsJfNPH_ShZiC3uHP40ITNsE8NVrY2gCf-2hF9ikUty99I0m3hUtSop5Mg=s660,0.0,0.0
2012,12,22,srinivasa-ramanujans-125th-birthday,Srinivasa Ramanujan's 125th Birthday,Srinivasa Ramanujan,Srinivasa Ramanujan's 125th Birthday #GoogleDoodle,//www.google.com/logos/2012/srinivasa_ramanujans_125th_birthday-992007-hp.jpg,,https://lh3.googleusercontent.com/7gtIY2Q0m0wmI_isfGCu4bWQWkrNL6yCIc-S-cjank3bmoRRX5TZgJKaRoSSfNeWOJaK7JhsoIMzcKzzL-Vap1EWFmxkQJdJLEFdIzc=s660,0.0,0.0
2012,12,24,holiday-series-2012-1,Holiday Series 2012 #1,Happy Holidays,Holiday Series 2012 #1 #GoogleDoodle,//www.google.com/logos/2012/holiday_series_2013_1_-998005-hp.jpg,,https://lh3.googleusercontent.com/8KsmEGyJZM07MmCqXC9UKYVXv_LEPuymCUXD9jvUK0Q3EsTpM8BgJL6Gwbc0Sn7nMJS6iWktH3Hz--HtT8-YMXBz9zE0YNC3LRlzxPmW=s660,0.0,0.0
2012,12,25,holiday-series-2012-2,Holiday Series 2012 #2,Happy Holidays,Holiday Series 2012 #2 #GoogleDoodle,//www.google.com/logos/2012/holiday_series_2012_2-999005-hp.jpg,,https://lh3.googleusercontent.com/VkxWj1wpFZLB2hs0-svXf7eczrcdYHmi6A5hz5uEz0HXAwY6WoBP11KOJhZW3BspoIq_giOU_pjhuDYY6aAbfkdARLrsWKGl8EKbfmd8=s660,0.0,0.0
2012,12,28,leonardo-torres-quevedos-160th-birthday,Leonardo Torres Quevedo's 160th Birthday,Whirlpool Aero Car Niagara,Leonardo Torres Quevedo's 160th Birthday #GoogleDoodle,//www.google.com/logos/2012/leonardo_torres_quevedos_160th_birthday-994005-hp.jpg,,https://lh3.googleusercontent.com/Y-hbFZEbVbbdddoM0D4k0g5CrhWlcabNgeiAQGCUL-DlgGXEU9ywm5GBVNJmj2UalDM2-86tv72SWZyu63gYs3QON1rmCY4UJAtNZkr7pw=s660,0.0,0.0
2012,12,31,new-years-eve-2012,New Year's Eve 2012,New Year's Eve 2012,New Year's Eve 2012 #GoogleDoodle,//www.google.com/logos/2012/new_years_eve_2012_-_english_only-1049005-hp.jpg,,https://lh3.googleusercontent.com/6kmaZJhgj419lUOADQ0g_ywjsFQ5w-ECmk0dtbs82bti-ejijPeNXITIN4_6aMqKzGUY5X4101I2dnhJteT6oh2v38Os2e_8zdto5PI5=s660,0.0,0.0
2013,1,1,new-years-day-2013,New Year's Day 2013,New Year's Day 2013,New Year's Day 2013 #GoogleDoodle,//www.google.com/logos/2013/new_years_day_2013-983008-hp.jpg,,https://lh3.googleusercontent.com/u6iGtaCz89GpecqA_LdtbPj_GnB6FskIWNZ_vipaskPcpfEC3zTOYm3k7JjAJ9UduSIRlJExBZ0r2w-uCgEXjXVLe7YMZ2i7m--Go8Nq=s660,0.0,0.0
